.headers on
--Name: Kindra Bilodeau
--File:Lab03.sql
--Date: January 22,2019

-- 1. What is the order number and the date of each order sold by each employee?
select e.employeeid, e.lastname, e.firstname, o.employeeid, o.orderid, o.orderdate
from employees e inner join orders o on e.employeeid = o.employeeid order by e.employeeid;
EmployeeID|LastName|FirstName|EmployeeID|OrderID|OrderDate
6|Suyama|Michael|6|10637|1997-08-19
6|Suyama|Michael|6|10643|1997-08-25
6|Suyama|Michael|6|10656|1997-09-04
6|Suyama|Michael|6|10701|1997-10-13
6|Suyama|Michael|6|10703|1997-10-14
6|Suyama|Michael|6|10704|1997-10-14
6|Suyama|Michael|6|10708|1997-10-17
6|Suyama|Michael|6|10735|1997-11-10
6|Suyama|Michael|6|10744|1997-11-17
6|Suyama|Michael|6|10747|1997-11-19
6|Suyama|Michael|6|10754|1997-11-25
6|Suyama|Michael|6|10757|1997-11-27
6|Suyama|Michael|6|10764|1997-12-03
6|Suyama|Michael|6|10790|1997-12-22
6|Suyama|Michael|6|10791|1997-12-23
6|Suyama|Michael|6|10794|1997-12-24
6|Suyama|Michael|6|10804|1997-12-30
6|Suyama|Michael|6|10822|1998-01-08
6|Suyama|Michael|6|10826|1998-01-12
6|Suyama|Michael|6|10833|1998-01-15
6|Suyama|Michael|6|10867|1998-02-03
6|Suyama|Michael|6|10885|1998-02-12
6|Suyama|Michael|6|10907|1998-02-25
6|Suyama|Michael|6|10914|1998-02-27
6|Suyama|Michael|6|10929|1998-03-05
6|Suyama|Michael|6|10933|1998-03-06
6|Suyama|Michael|6|10944|1998-03-12
6|Suyama|Michael|6|10956|1998-03-17
6|Suyama|Michael|6|10959|1998-03-18
6|Suyama|Michael|6|10965|1998-03-20
6|Suyama|Michael|6|10973|1998-03-24
6|Suyama|Michael|6|10999|1998-04-03
6|Suyama|Michael|6|11019|1998-04-13
6|Suyama|Michael|6|11025|1998-04-15
6|Suyama|Michael|6|11031|1998-04-17
6|Suyama|Michael|6|11045|1998-04-23
7|King|Robert|7|10289|1996-08-26
7|King|Robert|7|10303|1996-09-11
7|King|Robert|7|10308|1996-09-18
7|King|Robert|7|10319|1996-10-02
7|King|Robert|7|10322|1996-10-04
7|King|Robert|7|10335|1996-10-22
7|King|Robert|7|10336|1996-10-23
7|King|Robert|7|10341|1996-10-29
7|King|Robert|7|10349|1996-11-08
7|King|Robert|7|10353|1996-11-13
7|King|Robert|7|10367|1996-11-28
7|King|Robert|7|10406|1997-01-07
7|King|Robert|7|10424|1997-01-23
7|King|Robert|7|10428|1997-01-28
7|King|Robert|7|10458|1997-02-26
7|King|Robert|7|10483|1997-03-24
7|King|Robert|7|10490|1997-03-31
7|King|Robert|7|10496|1997-04-04
7|King|Robert|7|10497|1997-04-04
7|King|Robert|7|10507|1997-04-15
7|King|Robert|7|10512|1997-04-21
7|King|Robert|7|10513|1997-04-22
7|King|Robert|7|10520|1997-04-29
7|King|Robert|7|10523|1997-05-01
7|King|Robert|7|10527|1997-05-05
7|King|Robert|7|10531|1997-05-08
7|King|Robert|7|10532|1997-05-09
7|King|Robert|7|10550|1997-05-28
7|King|Robert|7|10573|1997-06-19
7|King|Robert|7|10585|1997-07-01
7|King|Robert|7|10593|1997-07-09
7|King|Robert|7|10597|1997-07-11
7|King|Robert|7|10601|1997-07-16
7|King|Robert|7|10609|1997-07-24
7|King|Robert|7|10633|1997-08-15
7|King|Robert|7|10639|1997-08-20
7|King|Robert|7|10642|1997-08-22
7|King|Robert|7|10659|1997-09-05
7|King|Robert|7|10661|1997-09-09
7|King|Robert|7|10666|1997-09-12
7|King|Robert|7|10667|1997-09-12
7|King|Robert|7|10678|1997-09-23
7|King|Robert|7|10695|1997-10-07
7|King|Robert|7|10731|1997-11-06
7|King|Robert|7|10775|1997-12-12
7|King|Robert|7|10777|1997-12-15
7|King|Robert|7|10797|1997-12-25
7|King|Robert|7|10809|1998-01-01
7|King|Robert|7|10818|1998-01-07
7|King|Robert|7|10836|1998-01-16
7|King|Robert|7|10848|1998-01-23
7|King|Robert|7|10868|1998-02-04
7|King|Robert|7|10876|1998-02-09
7|King|Robert|7|10880|1998-02-10
7|King|Robert|7|10890|1998-02-16
7|King|Robert|7|10891|1998-02-17
7|King|Robert|7|10896|1998-02-19
7|King|Robert|7|10923|1998-03-03
7|King|Robert|7|10937|1998-03-10
7|King|Robert|7|10941|1998-03-11
7|King|Robert|7|10958|1998-03-18
7|King|Robert|7|10993|1998-04-01
7|King|Robert|7|11008|1998-04-08
7|King|Robert|7|11030|1998-04-17
7|King|Robert|7|11033|1998-04-17
7|King|Robert|7|11037|1998-04-21
7|King|Robert|7|11047|1998-04-24
7|King|Robert|7|11048|1998-04-24
7|King|Robert|7|11051|1998-04-27
7|King|Robert|7|11055|1998-04-28
7|King|Robert|7|11066|1998-05-01
7|King|Robert|7|11074|1998-05-06
8|Callahan|Laura|8|10262|1996-07-22
8|Callahan|Laura|8|10268|1996-07-30
8|Callahan|Laura|8|10276|1996-08-08
8|Callahan|Laura|8|10278|1996-08-12
8|Callahan|Laura|8|10279|1996-08-13
8|Callahan|Laura|8|10286|1996-08-21
8|Callahan|Laura|8|10287|1996-08-22
8|Callahan|Laura|8|10290|1996-08-27
8|Callahan|Laura|8|10301|1996-09-09
8|Callahan|Laura|8|10305|1996-09-13
8|Callahan|Laura|8|10310|1996-09-20
8|Callahan|Laura|8|10318|1996-10-01
8|Callahan|Laura|8|10334|1996-10-21
8|Callahan|Laura|8|10354|1996-11-14
8|Callahan|Laura|8|10366|1996-11-28
8|Callahan|Laura|8|10369|1996-12-02
8|Callahan|Laura|8|10380|1996-12-12
8|Callahan|Laura|8|10383|1996-12-16
8|Callahan|Laura|8|10399|1996-12-31
8|Callahan|Laura|8|10402|1997-01-02
8|Callahan|Laura|8|10408|1997-01-08
8|Callahan|Laura|8|10412|1997-01-13
8|Callahan|Laura|8|10416|1997-01-16
8|Callahan|Laura|8|10421|1997-01-21
8|Callahan|Laura|8|10435|1997-02-04
8|Callahan|Laura|8|10437|1997-02-05
8|Callahan|Laura|8|10443|1997-02-12
8|Callahan|Laura|8|10450|1997-02-19
8|Callahan|Laura|8|10452|1997-02-20
8|Callahan|Laura|8|10455|1997-02-24
8|Callahan|Laura|8|10456|1997-02-25
8|Callahan|Laura|8|10460|1997-02-28
8|Callahan|Laura|8|10467|1997-03-06
8|Callahan|Laura|8|10472|1997-03-12
8|Callahan|Laura|8|10476|1997-03-17
8|Callahan|Laura|8|10481|1997-03-20
8|Callahan|Laura|8|10488|1997-03-27
8|Callahan|Laura|8|10491|1997-03-31
8|Callahan|Laura|8|10498|1997-04-07
8|Callahan|Laura|8|10521|1997-04-29
8|Callahan|Laura|8|10533|1997-05-12
8|Callahan|Laura|8|10534|1997-05-12
8|Callahan|Laura|8|10543|1997-05-21
8|Callahan|Laura|8|10545|1997-05-22
8|Callahan|Laura|8|10560|1997-06-06
8|Callahan|Laura|8|10565|1997-06-11
8|Callahan|Laura|8|10571|1997-06-17
8|Callahan|Laura|8|10589|1997-07-04
8|Callahan|Laura|8|10596|1997-07-11
8|Callahan|Laura|8|10602|1997-07-17
8|Callahan|Laura|8|10603|1997-07-18
8|Callahan|Laura|8|10610|1997-07-25
8|Callahan|Laura|8|10614|1997-07-29
8|Callahan|Laura|8|10623|1997-08-07
8|Callahan|Laura|8|10627|1997-08-11
8|Callahan|Laura|8|10631|1997-08-14
8|Callahan|Laura|8|10632|1997-08-14
8|Callahan|Laura|8|10635|1997-08-18
8|Callahan|Laura|8|10651|1997-09-01
8|Callahan|Laura|8|10660|1997-09-08
8|Callahan|Laura|8|10679|1997-09-23
8|Callahan|Laura|8|10694|1997-10-06
8|Callahan|Laura|8|10696|1997-10-08
8|Callahan|Laura|8|10706|1997-10-16
8|Callahan|Laura|8|10719|1997-10-27
8|Callahan|Laura|8|10720|1997-10-28
8|Callahan|Laura|8|10722|1997-10-29
8|Callahan|Laura|8|10724|1997-10-30
8|Callahan|Laura|8|10729|1997-11-04
8|Callahan|Laura|8|10756|1997-11-27
8|Callahan|Laura|8|10770|1997-12-09
8|Callahan|Laura|8|10786|1997-12-19
8|Callahan|Laura|8|10795|1997-12-24
8|Callahan|Laura|8|10811|1998-01-02
8|Callahan|Laura|8|10824|1998-01-09
8|Callahan|Laura|8|10844|1998-01-21
8|Callahan|Laura|8|10845|1998-01-21
8|Callahan|Laura|8|10852|1998-01-26
8|Callahan|Laura|8|10857|1998-01-28
8|Callahan|Laura|8|10862|1998-01-30
8|Callahan|Laura|8|10883|1998-02-12
8|Callahan|Laura|8|10887|1998-02-13
8|Callahan|Laura|8|10932|1998-03-06
8|Callahan|Laura|8|10940|1998-03-11
8|Callahan|Laura|8|10955|1998-03-17
8|Callahan|Laura|8|10957|1998-03-18
8|Callahan|Laura|8|10961|1998-03-19
8|Callahan|Laura|8|10962|1998-03-19
8|Callahan|Laura|8|10977|1998-03-26
8|Callahan|Laura|8|10979|1998-03-26
8|Callahan|Laura|8|10986|1998-03-30
8|Callahan|Laura|8|10987|1998-03-31
8|Callahan|Laura|8|10997|1998-04-03
8|Callahan|Laura|8|10998|1998-04-03
8|Callahan|Laura|8|11007|1998-04-08
8|Callahan|Laura|8|11034|1998-04-20
8|Callahan|Laura|8|11036|1998-04-20
8|Callahan|Laura|8|11046|1998-04-23
8|Callahan|Laura|8|11050|1998-04-27
8|Callahan|Laura|8|11054|1998-04-28
8|Callahan|Laura|8|11056|1998-04-28
8|Callahan|Laura|8|11065|1998-05-01
8|Callahan|Laura|8|11068|1998-05-04
8|Callahan|Laura|8|11075|1998-05-06
9|Dodsworth|Anne|9|10255|1996-07-12
9|Dodsworth|Anne|9|10263|1996-07-23
9|Dodsworth|Anne|9|10324|1996-10-08
9|Dodsworth|Anne|9|10331|1996-10-16
9|Dodsworth|Anne|9|10386|1996-12-18
9|Dodsworth|Anne|9|10411|1997-01-10
9|Dodsworth|Anne|9|10475|1997-03-14
9|Dodsworth|Anne|9|10501|1997-04-09
9|Dodsworth|Anne|9|10506|1997-04-15
9|Dodsworth|Anne|9|10538|1997-05-15
9|Dodsworth|Anne|9|10557|1997-06-03
9|Dodsworth|Anne|9|10566|1997-06-12
9|Dodsworth|Anne|9|10577|1997-06-23
9|Dodsworth|Anne|9|10586|1997-07-02
9|Dodsworth|Anne|9|10646|1997-08-27
9|Dodsworth|Anne|9|10672|1997-09-17
9|Dodsworth|Anne|9|10687|1997-09-30
9|Dodsworth|Anne|9|10705|1997-10-15
9|Dodsworth|Anne|9|10736|1997-11-11
9|Dodsworth|Anne|9|10745|1997-11-18
9|Dodsworth|Anne|9|10750|1997-11-21
9|Dodsworth|Anne|9|10771|1997-12-10
9|Dodsworth|Anne|9|10782|1997-12-17
9|Dodsworth|Anne|9|10799|1997-12-26
9|Dodsworth|Anne|9|10828|1998-01-13
9|Dodsworth|Anne|9|10829|1998-01-13
9|Dodsworth|Anne|9|10837|1998-01-16
9|Dodsworth|Anne|9|10849|1998-01-23
9|Dodsworth|Anne|9|10853|1998-01-27
9|Dodsworth|Anne|9|10871|1998-02-05
9|Dodsworth|Anne|9|10889|1998-02-16
9|Dodsworth|Anne|9|10893|1998-02-18
9|Dodsworth|Anne|9|10905|1998-02-24
9|Dodsworth|Anne|9|10942|1998-03-11
9|Dodsworth|Anne|9|10951|1998-03-16
9|Dodsworth|Anne|9|10953|1998-03-16
9|Dodsworth|Anne|9|10963|1998-03-19
9|Dodsworth|Anne|9|10970|1998-03-24
9|Dodsworth|Anne|9|10978|1998-03-26
9|Dodsworth|Anne|9|11016|1998-04-10
9|Dodsworth|Anne|9|11017|1998-04-13
9|Dodsworth|Anne|9|11022|1998-04-14
9|Dodsworth|Anne|9|11058|1998-04-29

-- 2. List each territory by region.
select t.territoryid, t.territorydescription, t.regionid, r.regionid, r.regiondescription
from territories t inner join region r on r.regionid = t.regionid order by r.regiondescription;
TerritoryID|TerritoryDescription|RegionID|RegionID|RegionDescription
01581|Westboro|1|1|Eastern                                           
01730|Bedford|1|1|Eastern                                           
01833|Georgetow|1|1|Eastern                                           
02116|Boston|1|1|Eastern                                           
02139|Cambridge|1|1|Eastern                                           
02184|Braintree|1|1|Eastern                                           
02903|Providence|1|1|Eastern                                           
06897|Wilton|1|1|Eastern                                           
07960|Morristown|1|1|Eastern                                           
08837|Edison|1|1|Eastern                                           
10019|NewYork|1|1|Eastern                                           
10038|NewYork|1|1|Eastern                                           
11747|Mellvile|1|1|Eastern                                           
14450|Fairport|1|1|Eastern                                           
19713|Neward|1|1|Eastern                                           
20852|Rockville|1|1|Eastern                                           
27403|Greensboro|1|1|Eastern                                           
27511|Cary|1|1|Eastern                                           
40222|Louisville|1|1|Eastern                                           
03049|Hollis|3|3|Northern                                          
03801|Portsmouth|3|3|Northern                                          
19428|Philadelphia|3|3|Northern                                          
44122|Beachwood|3|3|Northern                                          
45839|Findlay|3|3|Northern                                          
48075|Southfield|3|3|Northern                                          
48084|Troy|3|3|Northern                                          
48304|BloomfieldHills|3|3|Northern                                          
53404|Racine|3|3|Northern                                          
55113|Roseville|3|3|Northern                                          
55439|Minneapolis|3|3|Northern                                          
29202|Columbia|4|4|Southern
30346|Atlanta|4|4|Southern
31406|Savannah|4|4|Southern
32859|Orlando|4|4|Southern
33607|Tampa|4|4|Southern
72716|Bentonville|4|4|Southern
75234|Dallas|4|4|Southern
78759|Austin|4|4|Southern
60179|HoffmanEstates|2|2|Western                                           
60601|Chicago|2|2|Western                                           
80202|Denver|2|2|Western                                           
80909|ColoradoSprings|2|2|Western                                           
85014|Phoenix|2|2|Western                                           
85251|Scottsdale|2|2|Western                                           
90405|SantaMonica|2|2|Western                                           
94025|MenloPark|2|2|Western                                           
94105|SanFrancisco|2|2|Western                                           
95008|Campbell|2|2|Western                                           
95054|SantaClara|2|2|Western                                           
95060|SantaCruz|2|2|Western                                           
98004|Bellevue|2|2|Western                                           
98052|Redmond|2|2|Western                                           
98104|Seattle|2|2|Western                                           

-- 3. What is the supplier name for each product alphabetically by supplier?
select s.supplierid, s.companyname, p.productid, p.productname from suppliers s
 inner join products p on s.supplierid = p.supplierid order by s.companyname, p.productname;
SupplierID|CompanyName|ProductID|ProductName
18|Aux joyeux ecclésiastiques|39|Chartreuse verte
18|Aux joyeux ecclésiastiques|38|Côte de Blaye
16|Bigfoot Breweries|67|Laughing Lumberjack Lager
16|Bigfoot Breweries|34|Sasquatch Ale
16|Bigfoot Breweries|35|Steeleye Stout
5|Cooperativa de Quesos 'Las Cabras'|11|Queso Cabrales
5|Cooperativa de Quesos 'Las Cabras'|12|Queso Manchego La Pastora
27|Escargots Nouveaux|58|Escargots de Bourgogne
1|Exotic Liquids|3|Aniseed Syrup
1|Exotic Liquids|1|Chai
1|Exotic Liquids|2|Chang
14|Formaggi Fortini s.r.l.|31|Gorgonzola Telino
14|Formaggi Fortini s.r.l.|32|Mascarpone Fabioli
14|Formaggi Fortini s.r.l.|72|Mozzarella di Giovanni
29|Forêts d'érables|61|Sirop d'érable
29|Forêts d'érables|62|Tarte au sucre
24|G'day, Mate|52|Filo Mix
24|G'day, Mate|51|Manjimup Dried Apples
24|G'day, Mate|53|Perth Pasties
28|Gai pâturage|60|Camembert Pierrot
28|Gai pâturage|59|Raclette Courdavault
3|Grandma Kelly's Homestead|6|Grandma's Boysenberry Spread
3|Grandma Kelly's Homestead|8|Northwoods Cranberry Sauce
3|Grandma Kelly's Homestead|7|Uncle Bob's Organic Dried Pears
11|Heli Süßwaren GmbH & Co. KG|26|Gumbär Gummibärchen
11|Heli Süßwaren GmbH & Co. KG|25|NuNuCa Nuß-Nougat-Creme
11|Heli Süßwaren GmbH & Co. KG|27|Schoggi Schokolade
23|Karkki Oy|76|Lakkalikööri
23|Karkki Oy|49|Maxilaku
23|Karkki Oy|50|Valkoinen suklaa
20|Leka Trading|44|Gula Malacca
20|Leka Trading|43|Ipoh Coffee
20|Leka Trading|42|Singaporean Hokkien Fried Mee
21|Lyngbysild|45|Rogede sild
21|Lyngbysild|46|Spegesild
25|Ma Maison|55|Pâté chinois
25|Ma Maison|54|Tourtière
6|Mayumi's|15|Genen Shouyu
6|Mayumi's|13|Konbu
6|Mayumi's|14|Tofu
19|New England Seafood Cannery|40|Boston Crab Meat
19|New England Seafood Cannery|41|Jack's New England Clam Chowder
2|New Orleans Cajun Delights|4|Chef Anton's Cajun Seasoning
2|New Orleans Cajun Delights|5|Chef Anton's Gumbo Mix
2|New Orleans Cajun Delights|65|Louisiana Fiery Hot Pepper Sauce
2|New Orleans Cajun Delights|66|Louisiana Hot Spiced Okra
13|Nord-Ost-Fisch Handelsgesellschaft mbH|30|Nord-Ost Matjeshering
15|Norske Meierier|71|Flotemysost
15|Norske Meierier|33|Geitost
15|Norske Meierier|69|Gudbrandsdalsost
9|PB Knäckebröd AB|22|Gustaf's Knäckebröd
9|PB Knäckebröd AB|23|Tunnbröd
26|Pasta Buttini s.r.l.|56|Gnocchi di nonna Alice
26|Pasta Buttini s.r.l.|57|Ravioli Angelo
7|Pavlova, Ltd.|17|Alice Mutton
7|Pavlova, Ltd.|18|Carnarvon Tigers
7|Pavlova, Ltd.|70|Outback Lager
7|Pavlova, Ltd.|16|Pavlova
7|Pavlova, Ltd.|63|Vegie-spread
12|Plutzer Lebensmittelgroßmärkte AG|77|Original Frankfurter grüne Soße
12|Plutzer Lebensmittelgroßmärkte AG|75|Rhönbräu Klosterbier
12|Plutzer Lebensmittelgroßmärkte AG|28|Rössle Sauerkraut
12|Plutzer Lebensmittelgroßmärkte AG|29|Thüringer Rostbratwurst
12|Plutzer Lebensmittelgroßmärkte AG|64|Wimmers gute Semmelknödel
10|Refrescos Americanas LTDA|24|Guaraná Fantástica
8|Specialty Biscuits, Ltd.|68|Scottish Longbreads
8|Specialty Biscuits, Ltd.|20|Sir Rodney's Marmalade
8|Specialty Biscuits, Ltd.|21|Sir Rodney's Scones
8|Specialty Biscuits, Ltd.|19|Teatime Chocolate Biscuits
17|Svensk Sjöföda AB|37|Gravad lax
17|Svensk Sjöföda AB|36|Inlagd Sill
17|Svensk Sjöföda AB|73|Röd Kaviar
4|Tokyo Traders|10|Ikura
4|Tokyo Traders|74|Longlife Tofu
4|Tokyo Traders|9|Mishi Kobe Niku
22|Zaanse Snoepfabriek|48|Chocolade
22|Zaanse Snoepfabriek|47|Zaanse koeken

-- 4/5. For every order on May 5, 1998, how many of each item was ordered, and what was the price of the
-- item?
select o.orderdate, p.productname, sum(od.quantity), sum(od.quantity *p.unitprice)
 as total_price from orders o inner join order_details od on o.orderid = od.orderid
 inner join products p on p.productid = od.productid where o.orderdate like '1998-05-05'
  group by o.orderdate, p.productname;
OrderDate|ProductName|sum(od.quantity)|total_price
1998-05-05|Chai|40|720.0
1998-05-05|Chang|28|532.0
1998-05-05|Gorgonzola Telino|20|250.0
1998-05-05|Guaraná Fantástica|20|90.0
1998-05-05|Jack's New England Clam Chowder|40|386.0
1998-05-05|Konbu|10|60.0
1998-05-05|Pavlova|30|523.5
1998-05-05|Queso Cabrales|10|210.0
1998-05-05|Uncle Bob's Organic Dried Pears|15|450.0
1998-05-05|Valkoinen suklaa|22|357.5
1998-05-05|Wimmers gute Semmelknödel|130|4322.5

-- 6. For every order in May, 1998, what was the customer’s name and the shipper’s name?
select o.orderid, o.orderdate, o.customerid, o.shipperid, s.companyname as shipper_name,
 c.companyname as customer_name from orders o inner join shippers s on
  o.shipperid = s.shipperid inner join customers c on o.customerid = c.customerid
  where o.orderdate like '1998-05%' order by c.companyname;
OrderID|OrderDate|CustomerID|ShipperID|shipper_name|customer_name
11076|1998-05-06|BONAP|2|United Package|Bon app''
11067|1998-05-04|DRACD|2|United Package|Drachenblut Delikatessen
11072|1998-05-05|ERNSH|2|United Package|Ernst Handel
11065|1998-05-01|LILAS|1|Speedy Express|LILA-Supermercado
11071|1998-05-05|LILAS|1|Speedy Express|LILA-Supermercado
11070|1998-05-05|LEHMS|1|Speedy Express|Lehmanns Marktstand
11073|1998-05-05|PERIC|2|United Package|Pericles Comidas clásicas
11068|1998-05-04|QUEEN|2|United Package|Queen Cozinha
11077|1998-05-06|RATTC|2|United Package|Rattlesnake Canyon Grocery
11075|1998-05-06|RICSU|2|United Package|Richter Supermarkt
11064|1998-05-01|SAVEA|1|Speedy Express|Save-a-lot Markets
11074|1998-05-06|SIMOB|2|United Package|Simons bistro
11069|1998-05-04|TORTU|2|United Package|Tortuga Restaurante
11066|1998-05-01|WHITC|2|United Package|White Clover Markets

-- 7. What is the customer’s name and the employee’s name for every order shipped to France?
select c.customerid, c.companyname as customer_name, o.orderid, o.shipcountry, e.employeeid,
e.firstname, e.lastname from orders o inner join customers c on o.customerid = c.customerid
 inner join employees e on o.employeeid = e.employeeid where o.shipcountry = "France"
 order by c.companyname;
CustomerID|customer_name|OrderID|ShipCountry|EmployeeID|FirstName|LastName
BLONP|Blondesddsl père et fils|10265|France|2|Andrew|Fuller
BLONP|Blondesddsl père et fils|10297|France|5|Steven|Buchanan
BLONP|Blondesddsl père et fils|10360|France|4|Margaret|Peacock
BLONP|Blondesddsl père et fils|10436|France|3|Janet|Leverling
BLONP|Blondesddsl père et fils|10449|France|3|Janet|Leverling
BLONP|Blondesddsl père et fils|10559|France|6|Michael|Suyama
BLONP|Blondesddsl père et fils|10566|France|9|Anne|Dodsworth
BLONP|Blondesddsl père et fils|10584|France|4|Margaret|Peacock
BLONP|Blondesddsl père et fils|10628|France|4|Margaret|Peacock
BLONP|Blondesddsl père et fils|10679|France|8|Laura|Callahan
BLONP|Blondesddsl père et fils|10826|France|6|Michael|Suyama
BONAP|Bon app''|10331|France|9|Anne|Dodsworth
BONAP|Bon app''|10340|France|1|Nancy|Davolio
BONAP|Bon app''|10362|France|3|Janet|Leverling
BONAP|Bon app''|10470|France|4|Margaret|Peacock
BONAP|Bon app''|10511|France|4|Margaret|Peacock
BONAP|Bon app''|10525|France|1|Nancy|Davolio
BONAP|Bon app''|10663|France|2|Andrew|Fuller
BONAP|Bon app''|10715|France|3|Janet|Leverling
BONAP|Bon app''|10730|France|5|Steven|Buchanan
BONAP|Bon app''|10732|France|3|Janet|Leverling
BONAP|Bon app''|10755|France|4|Margaret|Peacock
BONAP|Bon app''|10827|France|1|Nancy|Davolio
BONAP|Bon app''|10871|France|9|Anne|Dodsworth
BONAP|Bon app''|10876|France|7|Robert|King
BONAP|Bon app''|10932|France|8|Laura|Callahan
BONAP|Bon app''|10940|France|8|Laura|Callahan
BONAP|Bon app''|11076|France|4|Margaret|Peacock
DUMON|Du monde entier|10311|France|1|Nancy|Davolio
DUMON|Du monde entier|10609|France|7|Robert|King
DUMON|Du monde entier|10683|France|2|Andrew|Fuller
DUMON|Du monde entier|10890|France|7|Robert|King
FOLIG|Folies gourmandes|10408|France|8|Laura|Callahan
FOLIG|Folies gourmandes|10480|France|6|Michael|Suyama
FOLIG|Folies gourmandes|10634|France|4|Margaret|Peacock
FOLIG|Folies gourmandes|10763|France|3|Janet|Leverling
FOLIG|Folies gourmandes|10789|France|1|Nancy|Davolio
FRANR|France restauration|10671|France|1|Nancy|Davolio
FRANR|France restauration|10860|France|3|Janet|Leverling
FRANR|France restauration|10971|France|2|Andrew|Fuller
LACOR|La corne d''abondance|10858|France|2|Andrew|Fuller
LACOR|La corne d''abondance|10927|France|4|Margaret|Peacock
LACOR|La corne d''abondance|10972|France|4|Margaret|Peacock
LACOR|La corne d''abondance|10973|France|6|Michael|Suyama
LAMAI|La maison d''Asie|10350|France|6|Michael|Suyama
LAMAI|La maison d''Asie|10358|France|5|Steven|Buchanan
LAMAI|La maison d''Asie|10371|France|1|Nancy|Davolio
LAMAI|La maison d''Asie|10413|France|3|Janet|Leverling
LAMAI|La maison d''Asie|10425|France|6|Michael|Suyama
LAMAI|La maison d''Asie|10454|France|4|Margaret|Peacock
LAMAI|La maison d''Asie|10493|France|4|Margaret|Peacock
LAMAI|La maison d''Asie|10500|France|6|Michael|Suyama
LAMAI|La maison d''Asie|10610|France|8|Laura|Callahan
LAMAI|La maison d''Asie|10631|France|8|Laura|Callahan
LAMAI|La maison d''Asie|10787|France|2|Andrew|Fuller
LAMAI|La maison d''Asie|10832|France|2|Andrew|Fuller
LAMAI|La maison d''Asie|10923|France|7|Robert|King
LAMAI|La maison d''Asie|11051|France|7|Robert|King
SPECD|Spécialités du monde|10738|France|2|Andrew|Fuller
SPECD|Spécialités du monde|10907|France|6|Michael|Suyama
SPECD|Spécialités du monde|10964|France|3|Janet|Leverling
SPECD|Spécialités du monde|11043|France|5|Steven|Buchanan
VICTE|Victuailles en stock|10251|France|3|Janet|Leverling
VICTE|Victuailles en stock|10334|France|8|Laura|Callahan
VICTE|Victuailles en stock|10450|France|8|Laura|Callahan
VICTE|Victuailles en stock|10459|France|4|Margaret|Peacock
VICTE|Victuailles en stock|10478|France|2|Andrew|Fuller
VICTE|Victuailles en stock|10546|France|1|Nancy|Davolio
VICTE|Victuailles en stock|10806|France|3|Janet|Leverling
VICTE|Victuailles en stock|10814|France|3|Janet|Leverling
VICTE|Victuailles en stock|10843|France|4|Margaret|Peacock
VICTE|Victuailles en stock|10850|France|1|Nancy|Davolio
VINET|Vins et alcools Chevalier|10248|France|5|Steven|Buchanan
VINET|Vins et alcools Chevalier|10274|France|6|Michael|Suyama
VINET|Vins et alcools Chevalier|10295|France|2|Andrew|Fuller
VINET|Vins et alcools Chevalier|10737|France|2|Andrew|Fuller
VINET|Vins et alcools Chevalier|10739|France|3|Janet|Leverling

 -- 8. List the products by name that were shipped to Germany
select p.productid, p.productname, o.shipcountry from products p inner join
 order_details od on p.productid = od.productid inner join orders o on
  o.orderid = od.orderid where o.shipcountry like "Germany" order by p.productname;
ProductID|ProductName|ShipCountry
17|Alice Mutton|Germany
3|Aniseed Syrup|Germany
3|Aniseed Syrup|Germany
3|Aniseed Syrup|Germany
40|Boston Crab Meat|Germany
40|Boston Crab Meat|Germany
40|Boston Crab Meat|Germany
40|Boston Crab Meat|Germany
40|Boston Crab Meat|Germany
40|Boston Crab Meat|Germany
40|Boston Crab Meat|Germany
40|Boston Crab Meat|Germany
40|Boston Crab Meat|Germany
60|Camembert Pierrot|Germany
60|Camembert Pierrot|Germany
60|Camembert Pierrot|Germany
60|Camembert Pierrot|Germany
60|Camembert Pierrot|Germany
60|Camembert Pierrot|Germany
60|Camembert Pierrot|Germany
60|Camembert Pierrot|Germany
60|Camembert Pierrot|Germany
60|Camembert Pierrot|Germany
18|Carnarvon Tigers|Germany
18|Carnarvon Tigers|Germany
18|Carnarvon Tigers|Germany
1|Chai|Germany
1|Chai|Germany
1|Chai|Germany
1|Chai|Germany
1|Chai|Germany
2|Chang|Germany
2|Chang|Germany
2|Chang|Germany
2|Chang|Germany
2|Chang|Germany
2|Chang|Germany
2|Chang|Germany
39|Chartreuse verte|Germany
39|Chartreuse verte|Germany
39|Chartreuse verte|Germany
39|Chartreuse verte|Germany
39|Chartreuse verte|Germany
39|Chartreuse verte|Germany
4|Chef Anton's Cajun Seasoning|Germany
38|Côte de Blaye|Germany
38|Côte de Blaye|Germany
38|Côte de Blaye|Germany
58|Escargots de Bourgogne|Germany
58|Escargots de Bourgogne|Germany
58|Escargots de Bourgogne|Germany
52|Filo Mix|Germany
52|Filo Mix|Germany
71|Flotemysost|Germany
71|Flotemysost|Germany
71|Flotemysost|Germany
71|Flotemysost|Germany
71|Flotemysost|Germany
33|Geitost|Germany
33|Geitost|Germany
33|Geitost|Germany
33|Geitost|Germany
15|Genen Shouyu|Germany
15|Genen Shouyu|Germany
56|Gnocchi di nonna Alice|Germany
56|Gnocchi di nonna Alice|Germany
56|Gnocchi di nonna Alice|Germany
31|Gorgonzola Telino|Germany
31|Gorgonzola Telino|Germany
